label,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1,-2.0002246692198,2.0001891289091,-0.001001392957871,-7.6184286330966E-06,0.00385310047991,0.000144474345893,0.999992566315277
2,2.00002402492068,-2.0002806908286,-0.001001392971771,-7.89653109106481E-06,0.003853100041744,0.00021666933833,0.999992553278329
3,-4.50002402492068,0.8002806908286,-0.001001392971771,-7.89653109106481E-06,0.003853100041744,0.00021666933833,0.999992553278329
4,-1.90002402492068,-1.9002806908286,-0.001001392971771,-7.89653109106481E-06,0.003853100041744,0.00021666933833,0.999992553278329
5,1.56002402492068,2.1002806908286,-0.001001392971771,-7.89653109106481E-06,0.003853100041744,0.00021666933833,0.999992553278329
